"","symbol","company","exchange","date.x","price","currency","actions","date.y","open","close","adjusted","returns","year"
"882","1788.HK","Guotai Junan Intl Hldg Ltd","HKSE",2010-07-08,4.3,"HKD","Priced",2010-07-08,1.37414,1.36752,0.704163,-0.681972093023256,2010
"883","OCDO.L","Ocado Group PLC","LSE",2010-07-21,1.8,"GBP","Priced",2010-07-21,180,167,167,91.7777777777778,2010
"884","RYGYO.IS","Reysas Gayrimenkul Yatirim","Istanbul",2010-07-12,1,"TRY","Priced",2010-07-12,0.67726,0.67726,0.671699,-0.32274,2010
"885","3694.TW","AzureWave Technologies Inc","Taiwan",2011-05-03,35,"TWD","Priced",2011-05-03,36.5028,35.220299,33.743057,0.00629425714285703,2011
"886","2266.HK","Kosmopolito Hotels Intl Ltd","HKSE",2010-10-11,2.2,"HKD","Priced",2010-10-11,2,1.88,1.54895,-0.145454545454546,2010
"887","HRP.WA","Harper Hygienics SA","Warsaw",2010-07-14,4.1,"PLN","Priced",2010-07-23,4.32,4.7,4.7,0.146341463414634,2010
"888","601098.SS","China South Publishing & Media","Shanghai",2010-10-28,10.66,"CNY","Priced",2010-10-28,14.03,13.8,11.855825,0.294559099437148,2010
"889","MS7.SI","STX OSV Holdings Ltd","SES",2010-11-12,0.79,"SGD","Priced",2010-11-12,0.85,0.81,0.716031,0.0253164556962024,2010
"890","LBI.V","Lions Bay Capital Inc","TSXV",2010-11-23,0.2,"CAD","Priced",2011-06-08,0.2,0.2,0.2,0,2010
"891","PADI.JK","Minna Padi Investama Tbk PT","Jakarta",2012-01-09,395,"IDR","Priced",2012-01-09,70.512802,70.512802,70.05127,-0.82148657721519,2012
"892","601717.SS","Zhengzhou Coal Mining","Shanghai",2010-08-03,20,"CNY","Priced",2010-08-03,14.4,15.715,13.655649,-0.21425,2010
"893","1798.HK","China Datang Corp Renewable","HKSE",2010-12-17,2.33,"HKD","Priced",2010-12-17,2.3,2.19,1.953029,-0.0600858369098713,2010
"894","IHYAY.IS","Ihlas Yayin Holding AS","Istanbul",2010-11-05,1.3,"TRY","Priced",2010-11-05,1.43,1.58,1.58,0.215384615384616,2010
"895","1007.HK","Global Dairy Hldgs Ltd","HKSE",2010-10-28,4.39,"HKD","Priced",2018-07-06,0.61,0.29,0.29,-0.933940774487471,2010
"896","SRS.CN","Shamrock Enterprises Inc","Canadian Sec",2010-11-10,0.25,"CAD","Priced",2010-11-10,0.2,0.2,0.2,-0.2,2010
"897","OLA.V","Olympic Resources Ltd","TSXV",2011-02-08,0.1,"CAD","Priced",2010-02-08,0.8,0.8,0.8,7,2011
"898","601177.SS","HAGG","Shanghai",2010-10-11,8.29,"CNY","Priced",2010-10-11,15.88,18.049999,17.684721,1.17732195416164,2010
"899","OTM.WA","ZPC Otmuchow SA","Warsaw",2010-09-29,13.5,"PLN","Priced",2010-09-29,16.732599,13.545,13.545,0.00333333333333341,2010
"900","BMAS.JK","Bank Maspion Indonesia PT","Jakarta",2013-07-11,320,"IDR","Priced",2013-07-11,350,325,310.998932,0.015625,2013
"901","601607.SS","Shanghai Pharm Hldg Co Ltd","Shanghai",2011-05-20,23,"HKD","Priced",2000-01-03,5.98367,6.07865,4.791137,-0.735710869565217,2011
"902","601558.SS","Sinovel Wind Group Co Ltd","Shanghai",2011-01-13,90,"CNY","Priced",2011-01-13,14.5,13.5617,12.012167,-0.849314444444444,2011
"903","4FM.WA","4fun Media SA","Warsaw",2010-11-30,17.2,"PLN","Priced",2010-12-20,16.91,15.32,10.912444,-0.109302325581395,2010
"904","AVISA.IS","AvivaSA Emeklilik ve Hayat AS","Istanbul",2014-11-13,0.47,"TRY","Priced",2014-11-13,14.3117,14.2965,12.549221,29.418085106383,2014
"905","EVER","EverBank Financial Corp","NYSE",2012-05-03,10,"USD","Priced",2018-06-28,20.59,18.02,18.02,0.802,2012
"906","OHLMEX.MX","OHL Concesiones Mexico SA","Mexico",2010-11-11,25,"MXN","Priced",2010-11-11,24,24,22.89654,-0.04,2010
"907","600998.SS","Jointown Pharm Grp Co Ltd","Shanghai",2010-11-02,13,"CNY","Priced",2010-11-02,18.25,18.99,18.438765,0.460769230769231,2010
"908","0842.HK","Leoch International Technology","HKSE",2010-11-16,5.35,"HKD","Priced",2010-11-16,5.35,4.67,4.180829,-0.127102803738318,2010
"909","0238.HK","Evergreen Intl Hldg Ltd","HKSE",2010-11-04,4.6,"HKD","Priced",2000-01-11,5.85,5.85,3.779397,0.271739130434783,2010
"910","1299.HK","AIA Group Ltd","HKSE",2010-10-29,19.68,"HKD","Priced",2010-10-29,23.15,23.049999,20.935255,0.171239786585366,2010
"911","1086.HK","Goodbaby International Holding","HKSE",2010-11-24,4.9,"HKD","Priced",2010-11-24,6,5.8,5.284661,0.183673469387755,2010
"912","601777.SS","Lifan Ind Grp Co Ltd","Shanghai",2010-11-25,14.5,"CNY","Priced",2010-11-25,19.9,17.870001,15.213996,0.232413862068965,2010
"913","601933.SS","Yonghui Superstores Co Ltd","Shanghai",2010-12-15,23.98,"CNY","Priced",2010-12-15,4.00375,4.03625,3.151374,-0.831682652210175,2010
"914","WHN.V","Westhaven Ventures Inc","TSXV",2010-12-24,0.1,"CAD","Priced",2013-02-28,0.1,0.1,0.1,0,2010
"915","JLIF.L","John Laing Infrastructure Fund","LSE",2010-11-24,1,"GBP","Priced",2010-11-29,1.0325,1.0275,1.0275,0.0275000000000001,2010
"916","TMZ.AX","Thomson Resources Ltd","ASX",2010-12-17,0.2,"AUD","Priced",2010-12-16,0.22,0.25,0.25,0.25,2010
"917","NXT.AX","NextDC Ltd","ASX",2010-12-13,1,"AUD","Priced",2010-12-12,1.45301,1.55541,1.55541,0.55541,2010
"918","WIKA.JK","Wijaya Karya Beton PT","Jakarta",2014-04-08,0.052,"USD","Priced",2007-10-29,490.819,518.601013,428.215088,9972.09640384615,2014
"919","EPW.AX","ERM Power Ltd","ASX",2010-12-10,1.75,"AUD","Priced",2010-12-09,2,1.81,1.19028,0.0342857142857143,2010
"920","1728.HK","China ZhengTong Auto Svcs","HKSE",2010-12-10,7.3,"HKD","Priced",2010-12-10,7.2,7.4,6.408181,0.0136986301369864,2010
"921","MGV.AX","Musgrave Minerals Ltd","ASX",2011-04-29,0.25,"AUD","Priced",2011-04-29,0.275,0.23,0.23,-0.08,2011
"922","1555.HK","MIE Holdings Corp","HKSE",2010-12-14,1.7,"HKD","Priced",2010-12-14,1.76,1.7,1.561205,0,2010
"923","CAT","Catco Reinsurance Oppt Fund","LONDN",2010-12-20,0.995,"GBP","Priced",2000-01-03,23.84375,24.3125,12.379204,23.4346733668342,2010
"924","1282.HK","World Wide Touch Tech(Hldg)","HKSE",2010-12-15,0.95,"HKD","Priced",2010-12-15,0.97,0.96,0.885795,0.0105263157894737,2010
"925","601137.SS","Ningbo Powerway Alloy","Shanghai",2011-01-27,27,"CNY","Priced",2011-01-27,12.75,12.875,11.44187,-0.523148148148148,2011
"926","601519.SS","Shanghai Great Wisdom Co Ltd","Shanghai",2011-01-28,23.2,"CNY","Priced",2011-01-28,8.70979,8.87413,8.554912,-0.617494396551724,2011
"927","601616.SS","Shanghai Guangdian Elec Grp Co","Shanghai",2011-02-01,19,"CNY","Priced",2011-02-01,10.5556,9.94444,8.884909,-0.476608421052632,2011
"928","601216.SS","Inner Mongolia Junzheng Energy","Shanghai",2011-02-22,25,"CNY","Priced",2011-02-22,2.25781,2.39931,2.034761,-0.9040276,2011
"929","INP.WA","Inpro SA","Warsaw",2011-02-17,6.6,"PLN","Priced",2011-03-22,7.1,7.12,5.37633,0.0787878787878789,2011
"930","LHFG.BK","LH Financial Group PCL","Thailand",2011-05-10,1.4,"THB","Priced",2011-05-10,1.68452,1.63874,1.63874,0.170528571428572,2011
"931","1089.HK","Sumpo Food Holdings Ltd","HKSE",2011-01-11,0.68,"HKD","Priced",2011-01-11,0.8,0.76,0.738592,0.117647058823529,2011
"932","1323.HK","Newtree Group Holdings Ltd","HKSE",2011-01-13,1.95,"HKD","Priced",2011-01-13,1.32247,1.20598,1.114947,-0.381548717948718,2011
"933","2011.HK","Kee Holdings Co Ltd","HKSE",2011-01-12,1.33,"HKD","Priced",2011-01-12,1.49,1.34,1.193802,0.00751879699248126,2011
"934","603000.SS","People.cn Co Ltd","Shanghai",2012-04-27,20,"CNY","Priced",2012-04-27,7.7525,8.68,8.044868,-0.566,2012
"935","601258.SS","Pangda Automobile Trade Co Ltd","Shanghai",2011-04-28,45,"CNY","Priced",2011-04-28,7.2,6.916,6.854158,-0.846311111111111,2011
"936","RDHL.TA","Redhill Biopharma Ltd","Tel Aviv",2011-02-07,361,"ILS","Priced",2011-10-25,270,269.899994,269.899994,-0.252354587257618,2011
"937","HMSG.L","HMS Hydraulic Machines PLC","LSE",2011-02-09,8.25,"USD","Priced",2018-10-29,820,820,820,98.3939393939394,2011
"938","KOS","Kosmos Energy Ltd","NYSE",2011-05-11,18,"USD","Priced",2011-05-11,19.5,18.24,18.24,0.0133333333333332,2011
"939","1143.HK","Telefield Intl(Holdings)Ltd","HKSE",2011-01-27,1.2,"HKD","Priced",2011-01-27,0.12,0.123,0.003493,-0.8975,2011
"940","3360.HK","Far East Horizon Ltd","HKSE",2011-03-30,6.29,"HKD","Priced",2011-03-30,7,6.85,5.316894,0.0890302066772655,2011
"941","HLGYO.IS","Halk Gayrimenkul Yatirim","Istanbul",2013-02-22,1.35,"TRY","Priced",2013-02-22,1.0424,1.0424,1.010436,-0.227851851851852,2013
"942","601199.SS","Jiangsu Jiangnan Water Co Ltd","Shanghai",2011-03-17,18.8,"CNY","Priced",2011-03-17,5.3775,5.1375,4.146617,-0.726728723404255,2011
"943","1378.HK","China Hongqiao Group Ltd","HKSE",2011-03-24,7.2,"HKD","Priced",2011-03-24,7.2,7.89,5.877493,0.0958333333333332,2011
"944","P","Pandora Media Inc","NYSE",2011-06-15,16,"USD","Priced",2011-06-15,20,17.42,17.42,0.0887500000000001,2011
"945","MEPET.IS","Mepet Metro Petrol ve","Istanbul",2011-07-25,5.5,"TRY","Priced",2011-07-25,4.16058,4.16058,4.028829,-0.243530909090909,2011
"946","3149.TW","G-TECH Optoelectronics Corp","Taiwan",2011-11-23,60,"TWD","Priced",2007-12-31,98.184303,97.051399,94.485374,0.617523316666667,2011
"947","MGLU3.SA","Magazine Luiza SA","Sao Paolo",2011-05-02,16,"BRL","Priced",2011-05-02,16.1,16.450001,14.837518,0.0281250625,2011
"948","ZEP.WA","PAK SA","Warsaw",2012-10-30,26.2,"PLN","Priced",2012-10-31,26.200001,25.9,19.099997,-0.0114503816793894,2012
"949","601566.SS","Joeone Co Ltd","Shanghai",2011-05-30,22,"CNY","Priced",2011-05-30,21.299999,19.129999,14.0781,-0.130454590909091,2011
"950","NAGA.JK","Bank Mitraniaga Tbk PT","Jakarta",2013-07-09,180,"IDR","Priced",2013-07-09,300,305,305,0.694444444444444,2013
"951","601113.SS","Yiwu Huading Nylon Co Ltd","Shanghai",2011-05-09,14,"CNY","Priced",2011-05-09,6.7,6.71,6.398744,-0.520714285714286,2011
"952","BGA.AX","Bega Cheese Ltd","ASX",2011-08-19,2,"AUD","Priced",2011-08-29,1.77,1.76,1.519624,-0.12,2011
"953","NOEJ.F","Norma Group AG","Frankfurt",2011-04-08,21,"EUR","Priced",2011-04-11,20.940001,20.764999,17.6504,-0.0111905238095238,2011
"954","HINT.L","Henderson Intl Income Trust","LSE",2011-04-28,1,"GBP","Priced",2011-04-05,1.02,1.02,0.863745,0.02,2011
"955","BOW.WA","Bowim SA","Warsaw",2012-01-25,10,"PLN","Priced",2012-01-25,9,10.5,10.044052,0.05,2012
"956","601233.SS","Tongkun Group Co Ltd","Shanghai",2011-05-18,27,"CNY","Priced",2011-05-18,9.70714,10.6107,9.541361,-0.607011111111111,2011
"957","1127.HK","1010 Printing Group Ltd","HKSE",2011-07-25,0.7,"HKD","Priced",2011-07-25,0.59524,0.50794,0.321784,-0.274371428571429,2011
"958","6823.HK","HKT Trust & HKT Ltd","HKSE",2011-11-29,4.53,"HKD","Priced",2003-01-22,0.85659,0.83797,0.578165,-0.81501766004415,2011
"959","601222.SS","Jiangsu Linyang Electns Co","Shanghai",2011-08-08,18,"CNY","Priced",2011-08-08,5.2381,5.23095,3.943149,-0.709391666666667,2011
"960","601311.SS","Camel Group Co Ltd","Shanghai",2011-06-02,18.6,"CNY","Priced",2011-06-02,8.8,8.775,8.170485,-0.528225806451613,2011
"961","IMC.WA","Industrial Milk Company SA","Warsaw",2011-05-04,10.8,"PLN","Priced",2011-05-04,11.29,11.05,10.699858,0.0231481481481481,2011
"962","601599.SS","Jiangsu Lugang Science & Tech","Shanghai",2011-05-27,10,"CNY","Priced",2011-05-27,4.74,5.59667,5.002825,-0.440333,2011
"963","XTM.V","Transition Metals Corp","TSXV",2011-08-25,0.4,"CAD","Priced",2012-08-13,0.4,0.4,0.4,0,2011
"964","XTM.V","Transition Metals Corp","TSXV",2011-08-25,0.35,"CAD","Priced",2012-08-13,0.4,0.4,0.4,0.142857142857143,2011
"965","BFT.WA","Benefit Systems SA","Warsaw",2011-04-21,107,"PLN","Priced",2011-04-21,111,122,106.391655,0.14018691588785,2011
"966","QUAL3.SA","Qualicorp SA","Sao Paolo",2011-06-29,13,"BRL","Priced",2011-06-29,13.15,15.05,11.162628,0.157692307692308,2011
"967","ADD.F","Adler Modemaerkte AG","Frankfurt",2011-06-20,10,"EUR","Priced",2012-03-06,5.88,5.335,3.857485,-0.4665,2011
"968","AENA.MC","Aena SA","MCE",2015-02-11,58,"EUR","Priced",2015-02-11,65.099998,70,64.289604,0.206896551724138,2015
"969","ENRG.TA","Energix Renewable Energies Ltd","Tel Aviv",2014-05-05,1.22,"ILS","Priced",2011-10-25,99.699997,102.900002,101.446556,83.3442639344262,2014
"970","1551.HK","Guangzhou Rural Coml Bk Co Ltd","HKSE",2017-06-20,5.1,"HKD","Priced",2017-06-20,5.12,5.11,4.676039,0.00196078431372571,2017
"971","601798.SS","Lanpec Technologies Co Ltd","Shanghai",2011-06-22,11,"CNY","Priced",2011-06-22,14.0568,12.868,12.58705,0.169818181818182,2011
"972","1312.HK","Allied Cement Holdings Ltd","HKSE",2012-01-18,1,"HKD","Priced",2012-01-18,0.22,0.218,0.191086,-0.782,2012
"973","601567.SS","Ningbo Sanxing Electric Co Ltd","Shanghai",2011-06-15,20,"CNY","Priced",2011-06-15,5.328,5.04267,3.230535,-0.7478665,2011
"974","LSP.AS","LSP Life Sciences Fund NV","Amsterdam",2011-04-27,100,"EUR","Priced",2011-09-05,92.75,92.75,92.75,-0.0725,2011
"975","MMD","MainStay DefinedTerm Municipal","NYSE",2012-06-27,20,"USD","Priced",2012-08-03,20.040001,20,13.335227,0,2012
"976","4960.TW","Chi Mei Materials Technology","Taiwan",2011-10-24,15.7,"TWD","Priced",2011-10-24,14.9494,14.8548,11.541867,-0.0538343949044586,2011
"977","8242.HK","Megalogic Technology Hldng Ltd","HKSE",2012-01-19,0.8,"HKD","Priced",2012-01-19,0.66762,0.66762,0.66762,-0.165475,2012
"978","SGU.V","Signature Resources Ltd","TSXV",2011-11-18,0.2,"CAD","Priced",2011-11-18,0.2,0.2,0.2,0,2011
"979","CARB","Carbonite Inc","NasdaqGM",2011-08-11,10,"USD","Priced",2011-08-11,10.8,12.35,12.35,0.235,2011
"980","PTIS.JK","Indo Straits Tbk PT","Jakarta",2011-07-12,950,"IDR","Priced",2011-07-12,1000,1000,964.53894,0.0526315789473684,2011
"981","NDRO","Enduro Royalty Trust","NYSE",2011-11-03,22,"USD","Priced",2011-11-03,21.75,21.26,7.983411,-0.0336363636363636,2011
"982","2282.HK","MGM China Holdings Ltd","HKSE",2011-06-03,15.34,"HKD","Priced",2011-06-03,16.18,15.6,13.810617,0.0169491525423728,2011
"983","601901.SS","Founder Securities Co Ltd","Shanghai",2011-08-10,3.9,"CNY","Priced",2011-08-10,5.51,5.6,5.422282,0.435897435897436,2011
"984","DLPH","Delphi Automotive PLC","NYSE",2011-11-17,22,"USD","Priced",2011-11-17,21.25,21.33,19.405193,-0.0304545454545455,2011
"985","PRE.WA","P.R.E.S.C.O. GROUP SA","Warsaw",2011-07-12,11.625,"PLN","Priced",2011-09-20,5.3,5.59,5.341633,-0.519139784946237,2011
"986","JSW.WA","Jastrzebska Spolka Weglowa SA","Warsaw",2011-07-06,136,"PLN","Priced",2011-07-06,140.5,136,123.796875,0,2011
"987","2012.HK","Sunshine Oilsands Ltd","HKSE",2012-03-01,4.86,"HKD","Priced",2012-03-01,4.85,4.71,4.71,-0.0308641975308642,2012
"988","HLNG.OL","Hoegh LNG Holdings Ltd","Oslo",2011-07-05,46,"NOK","Priced",2011-07-05,37.3937,40.695999,39.652039,-0.115304369565217,2011
"989","OAK","Oaktree Capital Group LLC","NYSE",2012-04-12,43,"USD","Priced",2012-04-12,41,42.389999,27.658762,-0.0141860697674417,2012
"990","UBNT","Ubiquiti Networks Inc","NasdaqGM",2011-10-14,15,"USD","Priced",2011-10-14,16.5,17.5,17.117531,0.166666666666667,2011
"991","1082.HK","Modern Education Group Ltd","HKSE",2011-07-04,1.3,"HKD","Priced",2011-07-04,35.736801,29.568001,29.541473,21.7446161538462,2011
"992","MKEA.PA","Mauna Kea Technologies SA","Euronext",2011-07-08,13,"EUR","Priced",2011-07-06,16,14.85,14.85,0.142307692307692,2011
"993","AFHP.L","AFH Financial Group PLC","LSE",2011-06-23,0.8,"GBP","Priced",2014-06-30,148,149.5,141.944016,185.875,2011
"994","601012.SS","Xian Longji Silicon Material","Shanghai",2012-04-11,21,"CNY","Priced",2012-04-11,2.58069,2.61243,2.426908,-0.875598571428571,2012
"995","601969.SS","Hainan Mining Co Ltd","Shanghai",2014-12-09,10.34,"CNY","Priced",2014-12-09,12.41,14.89,14.77146,0.440038684719536,2014
"996","BKIA.MC","Bankia SA","MCE",2011-07-20,3.75,"EUR","Priced",2011-07-20,179.460999,182.873993,174.264664,47.7663981333333,2011
"997","601908.SS","Beijing Jingyuntong Tech Co","Shanghai",2011-09-08,42,"CNY","Priced",2011-09-08,12.275,11.6575,10.792872,-0.722440476190476,2011
"998","601886.SS","Beijing Jangho Curtain Wall Co","Shanghai",2011-08-18,20,"CNY","Priced",2011-08-19,12.555,12.79,11.540664,-0.3605,2011
"999","OV8.SI","Sheng Siong Group Ltd","SES",2011-08-17,0.33,"SGD","Priced",2011-08-17,0.32,0.34,0.253883,0.0303030303030303,2011
"1000","6838.HK","Winox Holdings Ltd","HKSE",2011-07-20,1.87,"HKD","Priced",2011-07-20,1.9,1.91,1.125706,0.0213903743315507,2011
"1001","RKR.V","Rokmaster Resources Corp","TSXV",2011-11-21,0.2,"CAD","Priced",2012-07-04,1.075,1.075,1.075,4.375,2011
"1002","TIG.AX","Tigers Realm Coal Ltd","ASX",2011-08-29,0.5,"AUD","Priced",2011-08-29,0.505,0.45,0.45,-0.1,2011
"1003","002612.SZ","Lancy Co Ltd","Shenzhen",2011-08-30,35,"CNY","Priced",2011-08-30,21.5,23.549999,18.572544,-0.327142885714286,2011
"1004","SLCA","US Silica Holdings Inc","NYSE",2012-02-01,17,"USD","Priced",2012-02-01,17.25,16,14.468245,-0.0588235294117647,2012
"1005","1146.HK","China Outfitters","HKSE",2011-12-09,1.64,"HKD","Priced",2011-12-09,1.56,1.49,1.210657,-0.0914634146341463,2011
"1006","1296.HK","Guodian Tech & Envi Grp Corp","HKSE",2011-12-30,2.16,"HKD","Priced",2011-12-30,2.32,2.16,2.118142,0,2011
"1007","601996.SS","Guangxi Fenglin Wood Ind Grp","Shanghai",2011-09-29,14,"CNY","Priced",2011-09-29,3.2,3.3075,3.000873,-0.76375,2011
"1008","5215.TW","KO JA(CAYMAN)Co Ltd","Taiwan",2011-12-26,39.8,"TWD","Priced",2011-12-26,34.7826,34.347801,22.015921,-0.136989924623116,2011
"1009","601100.SS","Jiangsu Hengli Highpressure","Shanghai",2011-10-28,23,"CNY","Priced",2011-10-28,10.9524,11.3238,10.405529,-0.507660869565217,2011
"1010","SRLP","Sprague Resources LP","NYSE",2013-10-25,18,"USD","Priced",2013-10-25,17.5,17.75,11.113329,-0.0138888888888888,2013
"1011","CBOM.ME","Mkb Oao","MCX",2015-06-30,3.62,"RUB","Priced",2015-07-01,3.59448,3.647,3.647,0.00745856353591146,2015
"1012","1275.HK","New Century REIT","HKSE",2013-07-10,3.5,"HKD","Priced",2013-07-10,3.4,3.52,2.446084,0.00571428571428578,2013
"1013","MRR.AX","Minrex Resources NL","ASX",2011-11-07,0.2,"AUD","Priced",2011-11-10,0.16316,0.1754,0.1754,-0.123,2011
"1014","PHN.WA","PHN SA","Warsaw",2013-02-13,22,"PLN","Priced",2013-03-06,24,24.01,19.642096,0.0913636363636365,2013
"1015","TOA.WA","Toya SA","Warsaw",2011-08-12,4.4,"PLN","Priced",2011-09-09,2.61,2.78,2.19947,-0.368181818181818,2011
"1016","601555.SS","Soochow Securities Co Ltd","Shanghai",2011-12-12,6.5,"CNY","Priced",2011-12-12,8.06,7.35,6.755226,0.130769230769231,2011
"1017","601225.SS","Shaanxi Coal Industry Co Ltd","Shanghai",2014-01-28,4,"CNY","Priced",2014-01-28,4.8,4.55,4.121579,0.1375,2014
"1018","1028.HK","Hongguo Intl Hldgs Ltd","HKSE",2011-09-23,2.3,"HKD","Priced",2011-09-23,2.3,1.97,1.863457,-0.143478260869565,2011
"1019","BGH.AX","Bligh Resources Ltd","ASX",2011-12-01,0.25,"AUD","Priced",2011-11-30,0.15568,0.14595,0.14595,-0.4162,2011
